7.759270461891382809e+01,7.448650360107421875e+01,9.480449676513671875e+01,1.613129554239922641e+02,1.216395353807379678e+02,2.018396212723799579e+02,1.317424651917547749e+02,1.144418278426389719e+02,5.481872976366204853e+01,2.158819070413328234e+01,3.112376956118987792e+01,1.081777554584267165e+02,5.456399641248954424e+01,3.276966279582328667e+01,4.944512418826088407e+01,5.052771432824380327e+01,3.812599945068359375e+01,7.584173027331611650e+01,1.439807483780518851e+02,2.849858679394959040e+02,2.123285323528330935e+02,3.526000061035156250e+02,4.310758785443455565e+01,1.267553117935830755e+02,4.352356938526295949e+01,6.219695771664660811e+01,3.325499877929687500e+02,8.522093610514441764e+01,1.008318588451729312e+02,9.445692413780383845e+01,1.992169622780787108e+02,8.178298486167552994e+01,5.953188414514151816e+01,1.332523849134163925e+02,3.346567618505014252e+02,1.125083839600307982e+02,1.944598556429214682e+02,5.215344769917989254e+01,1.038903926627134382e+02,1.091031087578987808e+02,2.897061848790321505e+02,7.094173416518664510e+01,2.734347437279586757e+02,1.300721525018996090e+02,1.672129695779694885e+02,5.923355918121713160e+01,1.181459588927736490e+02,3.680819660666381310e+01
7.743196955435553264e+01,7.437750244140625000e+01,9.425550079345703125e+01,1.601469879235942528e+02,1.202834491993045560e+02,2.022189894820099596e+02,1.329458349854575658e+02,1.132718576761271549e+02,5.412902898595030621e+01,2.174446416904868329e+01,3.087021542037699362e+01,1.091072352263533105e+02,5.619090084186822764e+01,3.266401041591189625e+01,4.938786649595462563e+01,5.064245007457170544e+01,3.761666870117187500e+01,7.541276613155231701e+01,1.431335135160168477e+02,2.831174066948383938e+02,2.108208981575188830e+02,3.510199890136718750e+02,4.223635695528153633e+01,1.278994309341401419e+02,4.327629089355468750e+01,6.268504642944969873e+01,3.260400085449218750e+02,8.618785487588097283e+01,9.990036660353716513e+01,9.387230536435374972e+01,1.984587566919258563e+02,8.194229611066371888e+01,5.884810841472229015e+01,1.332524047638626712e+02,3.363805728528782311e+02,1.131992051662415975e+02,1.920696896280846317e+02,5.121221855523795341e+01,1.032200800443016959e+02,1.083403930570998597e+02,2.884305282988704562e+02,7.093372016738993580e+01,2.772881892671312016e+02,1.282742033474731613e+02,1.656012255240754314e+02,5.932734193075572193e+01,1.176090134824053877e+02,3.664954514512534445e+01
7.799945013998528509e+01,7.464099884033203125e+01,9.456849670410156250e+01,1.614190055350118200e+02,1.208684322823016544e+02,2.017520938119442064e+02,1.334307968893632221e+02,1.141102192689444195e+02,5.399108321038627167e+01,2.154354260489908413e+01,3.089738513266628317e+01,1.089101023600958058e+02,5.950728953164761492e+01,3.327356411728379726e+01,4.948601474872864259e+01,5.105726740744020731e+01,3.804199981689453125e+01,7.454645038179441485e+01,1.409406583163087987e+02,2.815413752119919195e+02,2.129370177939347570e+02,3.541000061035156250e+02,4.074800973895629852e+01,1.285609021865593604e+02,4.347057747302999786e+01,6.412443272977414210e+01,3.484599914550781250e+02,8.528666036486195878e+01,9.947785348255017368e+01,9.419803437528678103e+01,1.999751434722643637e+02,8.193233889259603586e+01,5.819940899193986183e+01,1.338184570309740877e+02,3.340028912812946373e+02,1.125633417160458407e+02,1.953903650963528662e+02,5.182401782100654231e+01,1.032288941149973596e+02,1.084750152065874431e+02,2.902793147739539563e+02,6.954804588058425452e+01,2.907663730103292892e+02,1.294419322991687977e+02,1.657025515285869801e+02,5.879437448578688930e+01,1.206338003397942060e+02,3.641156396324443989e+01
7.551759159621499862e+01,7.157700347900390625e+01,9.100000000000000000e+01,1.552902652111010013e+02,1.154618282978935042e+02,1.945348433600474891e+02,1.324788952168312051e+02,1.136819400841546042e+02,5.308231344988606537e+01,2.121983048725547150e+01,2.949377102818162655e+01,1.062718253348815978e+02,5.964137509294928918e+01,3.203007112698770698e+01,4.894616548935745470e+01,5.049240442631191428e+01,3.613266754150390625e+01,7.157737975298782374e+01,1.354186632422537855e+02,2.717835932109586565e+02,2.072516800710381517e+02,3.410400085449218750e+02,3.986771338588534519e+01,1.266122916803195437e+02,4.229594484126286602e+01,5.932817447351018103e+01,3.459500122070312500e+02,8.365320314239303912e+01,9.431141854519073320e+01,9.207670411467576344e+01,1.944592332779094477e+02,8.053842280989186975e+01,5.545555531780107117e+01,1.295637718064742501e+02,3.243330615134570394e+02,1.087246288182961536e+02,1.896065375847738324e+02,5.005449929526660213e+01,1.013855133885770670e+02,1.063304392228806279e+02,2.830043111724836535e+02,6.844269769035021511e+01,2.783702614080767148e+02,1.249934453525742839e+02,1.604990307900180255e+02,6.007305112552859327e+01,1.151300955834431079e+02,3.585626490060388960e+01
7.613621412440464553e+01,7.208699798583984375e+01,9.202500152587890625e+01,1.578246532779710378e+02,1.177397068678117193e+02,1.968595244115584819e+02,1.333230480480468714e+02,1.147572393737500533e+02,5.283078177236822626e+01,2.138726701409491326e+01,2.990127410217300863e+01,1.088913105178861258e+02,5.944471618787331124e+01,3.195692358498601848e+01,4.906068687312703247e+01,5.070423636250235688e+01,3.789933395385742188e+01,7.270443241072122476e+01,1.360565812503804466e+02,2.679238684201849878e+02,2.105393792524322691e+02,3.490000000000000000e+02,3.999476547776975366e+01,1.270413629729811333e+02,4.196916311698018376e+01,6.047618509833329625e+01,3.458800048828125000e+02,8.420706791543558722e+01,9.635682874296612965e+01,9.268637665997526653e+01,1.970086913207033490e+02,8.072759568818877085e+01,5.621822676099280613e+01,1.308373420538324012e+02,3.291580529155952490e+02,1.095096471117558679e+02,1.914766949881043843e+02,4.975330745039693880e+01,1.018265208115166303e+02,1.069675231666280979e+02,2.870347377095146157e+02,6.772182701297404606e+01,2.758365362992769860e+02,1.227691960787465320e+02,1.603608936722288263e+02,6.101548095445475894e+01,1.137877511278051514e+02,3.583462406449191207e+01
7.902239308339785850e+01,7.292299652099609375e+01,9.319999694824218750e+01,1.617369933643576871e+02,1.194857510147647730e+02,1.987173135676973175e+02,1.342121032298387036e+02,1.147390159931124032e+02,5.276586882890759256e+01,2.148773041977951337e+01,3.018199694653916865e+01,1.094358487128267825e+02,6.045482432834869257e+01,3.098163110303565304e+01,4.977229873693713813e+01,5.030707457408846750e+01,3.837933349609375000e+01,7.283900179895533711e+01,1.381497688917185087e+02,2.680088629348633731e+02,2.133366228069425574e+02,3.567000122070312500e+02,4.016719260838014094e+01,1.269251248086729902e+02,4.236660569345013272e+01,6.160676221038160350e+01,3.490000000000000000e+02,8.412257822564527032e+01,9.705787020254669528e+01,9.307890439486341450e+01,1.996718594990238671e+02,8.151416629931492253e+01,5.699841707667936674e+01,1.316109067617123287e+02,3.325266359655375368e+02,1.092505701559476279e+02,1.931188461982116280e+02,5.061924415048328996e+01,1.020999374389648438e+02,1.074520746641651670e+02,2.873582768436727974e+02,6.797814362541940625e+01,2.822501650166688023e+02,1.222224217192166407e+02,1.630133103338232559e+02,6.101777629339132147e+01,1.141457109244843764e+02,3.632501738663745527e+01
7.807008910438652549e+01,7.190499877929687500e+01,9.290000152587890625e+01,1.677211845166715420e+02,1.176067565024326740e+02,1.984254979259817162e+02,1.347329420264106545e+02,1.137183804435416477e+02,5.175160121766736410e+01,2.035474223324143139e+01,2.961150273820365797e+01,1.085439208448936341e+02,5.867596817974001766e+01,3.046065311980947854e+01,4.801370719234370199e+01,5.112787335917428067e+01,4.216133117675781250e+01,7.313339998565049882e+01,1.346511546857740313e+02,2.659704366834063762e+02,2.107028299781235319e+02,3.496900024414062500e+02,3.890573121142118396e+01,1.272111904039928021e+02,4.110363338541918665e+01,6.016739037636228460e+01,3.411000061035156250e+02,8.288341523157873780e+01,9.508925986494332960e+01,9.170924272973913105e+01,1.966580369597068909e+02,7.924406501628267563e+01,5.592893401557046928e+01,1.303561851696222789e+02,3.190226625419371089e+02,1.073586983331886699e+02,1.952261439010156607e+02,4.971566511623309026e+01,9.901296159331589308e+01,1.053703208750017950e+02,2.854909282681803120e+02,6.664853754059421931e+01,2.765315778955718429e+02,1.208229912234527887e+02,1.600661671595910889e+02,6.081647344867426597e+01,1.110673102026402717e+02,3.538750887717651494e+01
7.816506458059330953e+01,7.339299774169921875e+01,1.025735015869140625e+02,1.659480831389014668e+02,1.192021280474928062e+02,1.959841326763761060e+02,1.344814874557518749e+02,1.148119153662644152e+02,5.128098907517437510e+01,2.082914191243419566e+01,2.994654766333975360e+01,1.087223160092042633e+02,5.881898662581971138e+01,3.032928346734502156e+01,4.853719421595612005e+01,5.204575692107297868e+01,4.266666793823242188e+01,7.265396971861858333e+01,1.379504065026778790e+02,2.625070863211171854e+02,2.115746731743242321e+02,3.558399963378906250e+02,4.004014565847246843e+01,1.285430281823561813e+02,4.150107336168811401e+01,6.075509103773412534e+01,3.473900146484375000e+02,8.367197776431748935e+01,9.421537317785251275e+01,9.170923832854352042e+01,1.976057912311301550e+02,8.023971888047346113e+01,5.577990776925438610e+01,1.347618064327335787e+02,3.192505182030570268e+02,1.121786650383236861e+02,1.966128155297247417e+02,5.020510496779010623e+01,9.511453194775405962e+01,1.056664294833340421e+02,2.852229211903095916e+02,6.743349799143186374e+01,2.763907720805898975e+02,1.224263006436973171e+02,1.638513761510533584e+02,6.163767095158538467e+01,1.111935087973945144e+02,3.479615147759529492e+01
7.411468859181418622e+01,7.308249664306640625e+01,1.005299987792968750e+02,1.642328179504522438e+02,1.175801498764222686e+02,1.944764559208318246e+02,1.341851582386292421e+02,1.135999069718060639e+02,4.980423000982146675e+01,2.118634256199645449e+01,2.988315867335085230e+01,1.078773113508904373e+02,5.762114903750874362e+01,3.075623329778893122e+01,4.875804078112685147e+01,5.185158654739041850e+01,4.491266632080078125e+01,7.236799490979464622e+01,1.393358875860914452e+02,2.596383041799824696e+02,2.091588576638449126e+02,3.534100036621093750e+02,3.953192950244982029e+01,1.276134035834416949e+02,4.097998685293777044e+01,5.869563709810591945e+01,3.472399902343750000e+02,8.240463226627592519e+01,9.507004410016142515e+01,8.932067366704207245e+01,1.946108670446097051e+02,8.001072909966624991e+01,5.531529904187181756e+01,1.325731813231852811e+02,3.138806326389960759e+02,1.132384563209018040e+02,1.961293076247249587e+02,4.963095256875020311e+01,9.186879274122996719e+01,1.040423033834305215e+02,2.837900480560909386e+02,6.619199010288954810e+01,2.688862988062523982e+02,1.221668062729498843e+02,1.606740396942393261e+02,6.146153998977103328e+01,1.091203344819596737e+02,3.426969443608516031e+01
7.679627274854716745e+01,7.272450256347656250e+01,1.014940032958984375e+02,1.706988430832904271e+02,1.201416169853409599e+02,1.979391852619105805e+02,1.360440830949163455e+02,1.145567520484891446e+02,4.986102060623645116e+01,2.069519397800690896e+01,3.039027405798791293e+01,1.081965280447328439e+02,5.879216898157761051e+01,3.126526999042605226e+01,4.749839838316340490e+01,5.185158647709272373e+01,5.886399841308593750e+01,7.437820728732634734e+01,1.450173828011568844e+02,2.616672489505837120e+02,2.125464723189856784e+02,3.634299926757812500e+02,3.947747760631358460e+01,1.279977749140980734e+02,4.170420610663941829e+01,6.126808398326928540e+01,3.610000000000000000e+02,8.275198462096554408e+01,9.786452728123221334e+01,8.993034650514721307e+01,1.990274113991548006e+02,7.980164162842652331e+01,5.616563050324933926e+01,1.342429527206983266e+02,3.188641448020055122e+02,1.160095757984897062e+02,1.971510532575738353e+02,5.059100329359996095e+01,9.114554360125323740e+01,1.071828672423038427e+02,2.815438076143133799e+02,6.649635934386787994e+01,2.743057096016265177e+02,1.249841840666781536e+02,1.603240201062922665e+02,6.090796598852632826e+01,1.135731182777536361e+02,3.398123536053844163e+01
